30	1	1	2300	6000	1
30	1	1	2300	6000	1
21	1	1	8300	6000	1
21	1	1	2300	6000	1
30	2	1	1500	6000	1
21	2	1	3800	6000	1
21	2	1	3800	6000	1
21	2	1	3800	6000	1
21	2	1	1030	6000	1
21	2	1	1030	6000	1
21	1	3	2300	6000	1
30	2	1	2300	6000	1
30	1	1	2300	6000	1
30	1	1	2300	6000	1
21	2	1	3800	6000	1
21	2	1	3800	6000	1
21	2	1	2300	6000	1
21	2	1	2300	6000	1
30	2	3	2300	6000	1
21	1	1	1500	6000	1
21	1	1	1200	6000	1
21	2	3	5300	6000	1
30	1	3	5300	6000	1
21	1	1	1200	6000	1
60	2	2	1200	6000	1
60	2	2	1200	6000	1
21	2	1	2300	6000	1
21	2	1	1500	6000	1
21	1	1	1200	6000	1
21	2	1	3800	6000	1
21	2	1	3800	6000	1
21	1	1	1500	6000	1
30	1	1	5300	6000	1
30	1	1	5300	6000	1
21	2	1	3800	6000	1
21	2	1	2300	6000	1
30	2	3	2300	6000	1
21	2	1	3800	6000	1
21	2	1	3800	6000	1
21	1	1	2300	6000	1
21	1	1	2300	6000	1
21	1	3	2300	6000	1
21	1	1	2300	6000	1
21	2	1	1500	6000	1
21	2	3	5300	6000	1
30	1	3	3800	6000	1
21	2	1	1500	6000	1
21	2	3	5300	6000	1
30	2	1	3800	6000	1
21	2	1	1500	6000	1
21	2	1	2300	6000	1
21	2	1	2300	6000	1
21	2	1	2300	6000	1
21	1	1	2300	6000	1
21	2	1	5300	6000	1
60	2	2	5300	6000	1
30	2	1	1500	6000	1
21	2	1	5300	6000	1
21	2	3	2300	6000	1
60	2	2	5300	6000	1
30	2	3	1030	6000	1
21	2	1	5300	6000	1
30	1	2	2300	6000	1
21	2	3	1500	6000	1
21	2	1	5300	6000	1
30	1	1	2300	6000	1
30	1	1	1500	6000	1
21	2	1	2300	6000	1
21	1	3	2300	6000	1
21	1	1	1500	6000	1
21	2	1	5300	6000	1
21	1	1	8300	6000	1
21	2	3	3800	6000	1
21	2	1	1500	6000	1
21	1	1	3800	6000	1
21	1	1	3800	6000	1
30	1	1	1500	6000	1
30	2	1	1500	6000	1
21	2	1	2300	6000	1
21	2	1	1500	6000	1
21	2	1	5300	6000	1
21	1	1	1500	6000	1
21	1	1	1500	6000	1
21	1	1	1500	6000	1
30	2	1	1500	6000	1
21	1	3	1500	6000	1
21	2	1	2300	6000	1
30	2	1	1500	6000	1
21	2	1	2300	6000	1
21	2	1	2300	6000	1
21	2	1	1500	6000	1
21	2	1	1500	6000	1
21	2	1	1500	6000	1
21	1	1	1500	6000	1
30	2	1	2300	6000	1
21	2	1	1500	6000	1
21	1	1	2300	6000	1
40	2	1	1500	6000	1
21	2	3	2300	6000	1
30	1	1	1500	6000	1
30	1	1	1500	6000	1
21	2	1	1500	6000	1
21	2	1	2300	6000	1
21	2	1	1500	6000	1
30	2	2	3800	6000	1
21	2	1	1500	6000	1
21	2	3	5300	6000	1
21	2	3	5300	6000	1
21	2	1	1500	6000	1
21	1	1	2300	6000	1
21	2	2	5300	6000	1
30	2	2	2300	6000	1
21	1	1	2300	6000	1
30	1	1	1030	6000	1
21	1	4	1030	6000	1
60	2	1	5300	6000	1
60	1	1	2300	6000	1
60	1	4	8300	6000	1
21	2	3	1500	6000	1
21	2	3	1500	6000	1
21	2	1	1500	6000	1
21	1	1	1500	6000	1
21	2	3	6800	6000	1
21	2	1	3800	6000	1
21	2	1	1200	6000	1
21	2	1	5300	6000	1
65	2	2	6800	6000	1
40	1	3	1030	6000	1
30	1	4	1030	6000	1
40	2	2	3800	6000	1
21	1	1	2300	6000	1
30	1	1	5300	6000	1
30	1	1	5300	6000	1
30	1	1	5300	6000	1
30	1	1	5300	6000	1
30	2	1	2300	6000	1
30	1	1	1500	6000	1
30	1	1	2300	6000	1
30	1	1	1500	6000	1
30	1	1	1500	6000	1
21	1	1	2300	6000	1
30	1	1	1500	6000	1
21	1	1	1500	6000	1
30	1	1	2300	6000	1
21	1	1	3800	6000	1
50	1	1	1500	6000	1
21	2	1	1500	6000	1
21	2	1	1500	6000	1
21	1	3	2300	6000	1
30	2	1	5300	6000	1
21	2	1	2300	6000	1
21	2	1	5300	6000	1
21	2	3	3800	6000	1
21	1	3	2300	6000	1
65	1	2	2300	8000	1
65	1	2	2300	8000	1
65	2	5	5300	8000	1
65	2	2	3800	8000	1
65	2	5	2300	8000	1
65	2	2	3800	8000	1
65	2	2	1500	8000	1
40	2	1	3800	8000	1
65	2	5	1500	8000	1
50	2	2	2300	8000	1
65	2	2	2300	8000	1
65	2	2	1500	8000	1
60	2	2	2300	8000	1
65	2	1	6800	8000	1
65	2	5	12000	8000	2
60	2	3	5300	8000	1
50	1	3	3800	8000	1
21	1	4	5300	8000	1
30	1	1	2300	8000	1
21	1	2	5300	8000	1
65	2	2	3800	8000	1
65	2	2	8300	8000	1
65	2	5	1500	8000	1
60	2	2	3800	8000	1
60	2	4	3800	8000	1
65	2	5	2300	8000	1
65	2	5	2300	8000	1
40	2	4	8300	8000	1
50	2	2	10300	8000	2
65	1	5	2300	8000	1
65	2	5	5300	8000	1
40	2	2	3800	8000	1
30	2	1	2300	8000	1
65	2	2	3800	8000	1
65	1	2	2300	8000	1
50	1	2	6800	8000	1
30	2	1	2300	8000	1
50	2	2	12000	8000	2
65	2	2	3800	8000	1
21	1	1	2300	8000	1
50	1	1	2300	8000	1
65	2	5	3800	8000	1
65	1	2	8300	8000	1
60	2	2	5300	8000	1
21	1	5	8300	8000	1
50	2	2	3800	8000	1
21	1	1	2300	8000	1
50	2	2	5300	8000	1
50	2	2	5300	8000	1
30	1	3	2300	8000	1
30	1	3	2300	8000	1
21	2	1	6800	8000	1
30	2	3	6800	8000	1
30	2	3	10300	8000	2
50	1	4	5300	8000	1
60	2	5	6800	8000	1
60	2	2	8300	8000	1
21	1	1	3800	8000	1
50	1	2	2300	8000	1
60	2	2	5300	8000	1
30	1	2	2300	8000	1
40	1	1	2300	8000	1
21	2	1	2300	8000	1
21	1	3	3800	8000	1
21	1	1	2300	8000	1
65	2	2	2300	8000	1
21	2	1	2300	8000	1
21	1	3	3800	8000	1
21	2	1	2300	8000	1
21	1	1	2300	8000	1
50	2	1	2300	8000	1
50	1	3	3800	8000	1
21	2	3	2300	8000	1
60	2	4	2300	8000	1
65	2	4	3800	8000	1
50	2	2	3800	8000	1
40	1	2	5300	8000	1
50	1	1	5300	8000	1
50	2	4	6800	8000	1
60	1	4	3800	8000	1
30	2	3	1500	8000	1
21	2	3	1500	8000	1
40	2	3	6800	8000	1
30	1	3	6800	8000	1
21	2	1	2300	8000	1
40	2	2	3800	8000	1
21	1	1	3800	8000	1
50	1	4	2300	8000	1
40	2	2	2300	8000	1
60	2	5	2300	8000	1
21	1	1	3800	8000	1
40	2	2	2300	8000	1
30	2	2	5300	8000	1
21	2	2	1500	8000	1
40	1	2	5300	8000	1
40	2	2	8300	8000	1
65	2	2	3800	8000	1
40	2	1	5300	8000	1
21	2	3	3800	8000	1
60	2	2	8300	8000	1
65	2	2	2300	8000	1
40	1	2	8300	8000	1
30	1	1	2300	8000	1
60	2	2	10300	8000	2
21	2	1	5300	8000	1
30	2	3	8300	8000	1
40	2	1	6800	8000	1
50	1	2	5300	8000	1
50	1	2	3800	8000	1
50	1	2	3800	8000	1
30	2	1	2300	8000	1
30	2	1	2300	8000	1
40	2	2	2300	8000	1
21	1	3	6800	8000	1
40	1	4	5300	8000	1
21	1	3	6800	8000	1
40	2	2	2300	8000	1
65	1	2	5300	8000	1
40	2	2	3800	8000	1
30	2	1	6800	8000	1
30	2	5	2300	8000	1
40	2	4	6800	8000	1
65	1	3	5300	8000	1
40	2	1	2300	8000	1
50	2	1	2300	8000	1
50	2	3	5300	8000	1
65	1	2	2300	8000	1
30	1	2	2300	8000	1
30	2	1	5300	8000	1
50	2	2	2300	8000	1
21	2	1	2300	8000	1
50	1	4	2300	8000	1
30	2	2	5300	8000	1
60	1	1	3800	8000	1
50	1	1	2300	8000	1
30	2	1	6800	8000	1
60	2	2	5300	8000	1
30	1	1	5300	8000	1
40	2	1	6800	8000	1
21	2	2	5300	8000	1
60	2	5	2300	8000	1
50	1	3	1500	8000	1
30	1	3	2300	8000	1
30	2	4	3800	8000	1
40	2	2	6800	8000	1
40	2	3	2300	8000	1
30	1	2	2300	8000	1
30	1	2	12000	8000	2
30	2	2	12000	8000	2
21	2	1	2300	8000	1
60	1	3	8300	8000	1
30	2	2	6800	8000	1
40	2	4	6800	8000	1
40	2	4	6800	8000	1
40	2	4	6800	8000	1
40	2	4	6800	8000	1
40	2	4	6800	8000	1
40	2	4	6800	8000	1
60	2	5	3800	8000	1
40	2	3	2300	8000	1
50	2	2	8300	8000	1
30	1	1	3800	8000	1
30	1	3	3800	8000	1
40	1	3	8300	8000	1
21	1	1	2300	8000	1
21	2	2	10300	8000	2
30	2	1	5300	8000	1
21	1	3	8300	8000	1
50	2	1	3800	8000	1
21	2	1	3800	8000	1
30	2	1	10300	8000	2
21	2	3	3800	8000	1
60	1	4	3800	8000	1
30	1	1	3800	8000	1
30	1	2	3800	8000	1
50	1	2	6800	8000	1
21	2	4	6800	8000	1
50	1	2	2300	8000	1
21	1	3	3800	8000	1
40	2	2	5300	8000	1
50	2	1	5300	8000	1
40	1	2	3800	8000	1
50	2	1	3800	8000	1
50	2	1	5300	8000	1
40	1	2	8300	8000	1
30	2	1	3800	8000	1
30	1	3	5300	8000	1
40	1	3	5300	8000	1
40	2	3	2300	8000	1
40	1	2	6800	8000	1
50	2	2	12000	8000	2
21	1	1	2300	8000	1
40	2	2	6800	8000	1
30	1	3	2300	8000	1
30	2	1	1500	8000	1
30	2	2	8300	8000	1
21	1	1	3800	8000	1
50	1	2	3800	8000	1
40	2	1	8300	8000	1
30	2	3	8300	8000	1
30	2	3	6800	8000	1
30	1	1	5300	8000	1
30	2	1	2300	8000	1
30	2	1	2300	8000	1
65	2	1	5300	8000	1
30	1	3	5300	8000	1
30	1	1	3800	8000	1
40	1	3	3800	8000	1
21	2	3	2300	8000	1
50	1	2	5300	8000	1
21	2	1	2300	8000	1
21	1	2	8300	8000	1
50	1	2	5300	8000	1
30	2	1	2300	8000	1
21	1	2	8300	8000	1
30	2	1	3800	8000	1
50	1	2	10300	8000	2
30	2	3	6800	8000	1
40	1	1	2300	8000	1
21	2	1	1500	8000	1
30	2	3	3800	8000	1
30	1	3	5300	8000	1
21	1	3	3800	8000	1
21	2	1	2300	8000	1
21	2	1	1500	8000	1
30	1	3	5300	8000	1
30	2	1	3800	8000	1
21	1	1	2300	8000	1
30	1	1	5300	8000	1
30	1	1	8300	8000	1
30	1	1	8300	8000	1
50	2	2	10300	8000	2
30	1	1	8300	8000	1
30	1	1	8300	8000	1
30	2	1	5300	8000	1
21	1	1	1500	8000	1
40	1	1	5300	8000	1
30	2	1	5300	8000	1
50	2	2	5300	8000	1
21	2	3	2300	8000	1
21	2	3	2300	8000	1
30	1	2	3800	8000	1
21	1	1	2300	8000	1
21	2	1	1500	8000	1
40	2	2	12000	8000	2
21	2	1	2300	8000	1
50	2	1	1500	8000	1
50	2	1	1500	8000	1
21	1	1	2300	8000	1
30	1	3	5300	8000	1
30	1	3	3800	8000	1
30	1	1	2300	8000	1
50	2	2	3800	8000	1
50	1	2	6800	8000	1
30	2	1	2300	8000	1
21	2	3	5300	8000	1
21	1	3	2300	8000	1
21	2	1	3800	8000	1
21	2	3	3800	8000	1
60	2	4	6800	8000	1
30	1	3	5300	8000	1
30	1	1	2300	8000	1
21	1	3	1500	8000	1
40	2	2	6800	8000	1
60	1	2	6800	8000	1
60	1	2	8300	8000	1
30	2	1	3800	8000	1
30	2	1	5300	8000	1
40	1	4	6800	8000	1
40	2	1	3800	8000	1
50	1	2	2300	8000	1
21	1	1	2300	8000	1
30	1	3	3800	8000	1
30	1	1	12000	8000	2
21	2	3	2300	8000	1
40	2	1	3800	8000	1
60	2	2	10300	8000	2
30	1	3	3800	8000	1
40	2	4	12000	8000	2
21	1	1	2300	8000	1
21	2	1	5300	8000	1
40	1	4	2300	8000	1
30	1	2	8300	8000	1
30	1	3	6800	8000	1
21	1	2	1500	8000	1
65	2	5	8300	8000	1
30	2	3	6800	8000	1
65	1	2	6800	8000	1
30	1	3	5300	8000	1
60	2	5	3800	8000	1
60	2	5	3800	8000	1
30	2	1	5300	8000	1
60	2	2	3800	8000	1
50	2	1	3800	8000	1
50	2	1	2300	8000	1
40	2	3	5300	8000	1
30	1	4	3800	12500	2
65	2	2	10300	12500	2
65	1	5	2300	12500	2
60	2	5	2300	12500	2
30	2	1	2300	12500	2
65	2	2	2300	12500	2
60	2	2	3800	12500	2
30	2	2	1500	12500	2
60	1	2	2300	12500	2
40	1	2	2300	12500	2
30	2	3	3800	12500	2
50	2	2	1500	12500	2
65	1	5	5300	12500	2
60	1	2	3800	12500	2
60	2	2	6800	12500	2
50	2	1	12000	12500	2
65	2	2	6800	12500	2
50	2	2	6800	12500	2
65	2	5	1500	12500	2
50	2	1	3800	12500	2
50	2	2	5300	12500	2
30	2	1	6800	12500	2
50	1	1	2300	12500	2
65	2	2	6800	12500	2
30	2	3	12000	12500	2
60	2	5	8300	12500	2
60	2	5	3800	12500	2
30	2	1	1500	12500	2
60	2	2	8300	12500	2
30	2	2	1500	12500	2
60	2	4	10300	12500	2
65	2	5	5300	12500	2
60	1	5	2300	12500	2
30	2	3	5300	12500	2
50	2	4	2300	12500	2
30	2	2	2300	12500	2
60	2	4	6800	12500	2
30	2	1	3800	12500	2
40	2	1	3800	12500	2
60	2	2	3800	12500	2
50	1	1	10300	12500	2
40	1	3	2300	12500	2
50	2	2	3800	12500	2
21	2	2	3800	12500	2
30	1	4	5300	12500	2
60	2	2	6800	12500	2
21	2	1	2300	12500	2
50	1	2	8300	12500	2
30	2	1	5300	12500	2
40	2	2	8300	12500	2
40	2	2	2300	12500	2
40	2	2	8300	12500	2
40	1	3	5300	12500	2
60	2	3	6800	12500	2
30	2	3	6800	12500	2
65	2	4	6800	12500	2
60	2	3	2300	12500	2
50	2	2	12000	12500	2
21	2	1	3800	12500	2
40	1	2	6800	12500	2
40	1	4	2300	12500	2
60	1	2	8300	12500	2
30	2	2	5300	12500	2
30	2	3	10300	12500	2
21	2	2	2300	12500	2
30	1	2	5300	12500	2
50	2	2	5300	12500	2
30	1	3	12000	12500	2
50	2	2	10300	12500	2
30	2	1	3800	12500	2
40	2	2	5300	12500	2
50	2	4	6800	12500	2
21	1	3	2300	12500	2
40	1	2	5300	12500	2
30	1	1	8300	12500	2
40	1	1	10300	12500	2
60	1	2	10300	12500	2
40	2	3	6800	12500	2
50	2	2	5300	12500	2
60	2	2	2300	12500	2
40	1	2	10300	12500	2
40	2	2	6800	12500	2
60	2	2	3800	12500	2
40	2	2	2300	12500	2
40	2	1	5300	12500	2
40	2	1	6800	12500	2
40	2	3	3800	12500	2
30	1	1	2300	12500	2
30	1	1	2300	12500	2
30	1	1	2300	12500	2
65	1	4	3800	12500	2
40	1	1	5300	12500	2
40	2	2	2300	12500	2
50	2	2	3800	12500	2
40	2	2	3800	12500	2
30	2	1	3800	12500	2
50	1	3	3800	12500	2
40	1	2	2300	12500	2
40	1	1	3800	12500	2
50	2	2	3800	12500	2
50	2	4	2300	12500	2
40	1	2	2300	12500	2
30	1	1	10300	12500	2
30	1	1	3800	12500	2
60	2	3	3800	12500	2
60	2	2	5300	12500	2
50	1	1	2300	12500	2
21	1	1	2300	12500	2
50	1	3	5300	12500	2
40	2	2	3800	12500	2
21	2	3	6800	12500	2
30	2	3	6800	12500	2
50	1	3	3800	12500	2
21	1	3	2300	12500	2
50	2	3	5300	12500	2
40	2	2	3800	12500	2
21	1	2	6800	12500	2
50	1	3	10300	12500	2
40	2	2	8300	12500	2
65	2	2	8300	12500	2
50	2	4	5300	12500	2
40	1	3	10300	12500	2
40	1	3	5300	12500	2
50	2	3	5300	12500	2
60	1	3	5300	12500	2
30	1	1	3800	12500	2
60	2	3	3800	12500	2
60	2	2	5300	12500	2
50	2	1	1500	12500	2
60	2	2	10300	12500	2
40	2	2	8300	12500	2
40	2	1	5300	12500	2
60	2	3	2300	12500	2
60	1	3	2300	12500	2
60	2	4	6800	12500	2
50	2	2	8300	12500	2
65	1	2	5300	12500	2
30	2	5	10300	12500	2
40	2	3	3800	12500	2
50	1	2	6800	12500	2
50	1	2	6800	12500	2
30	1	1	5300	12500	2
30	1	1	5300	12500	2
50	2	3	6800	12500	2
30	1	2	3800	12500	2
30	2	1	1500	12500	2
60	2	2	3800	12500	2
30	2	1	1500	12500	2
40	2	2	3800	12500	2
50	2	1	6800	12500	2
30	2	3	3800	12500	2
30	2	4	1500	12500	2
30	1	3	1500	12500	2
40	2	1	10300	12500	2
50	2	2	6800	12500	2
50	2	2	6800	12500	2
40	1	1	3800	12500	2
21	2	2	3800	12500	2
30	2	2	8300	12500	2
21	2	1	6800	12500	2
40	1	1	2300	12500	2
40	2	4	2300	12500	2
60	2	2	6800	12500	2
40	1	1	5300	12500	2
60	1	2	5300	12500	2
60	1	2	5300	12500	2
40	2	2	5300	12500	2
40	2	4	6800	12500	2
30	1	2	2300	12500	2
40	1	1	3800	12500	2
50	2	2	5300	12500	2
60	2	2	3800	12500	2
50	1	4	5300	12500	2
50	2	1	3800	12500	2
40	2	4	10300	12500	2
30	2	3	6800	12500	2
30	1	1	2300	12500	2
21	1	3	3800	12500	2
40	2	2	10300	12500	2
30	2	3	5300	12500	2
21	1	1	5300	12500	2
30	2	3	6800	12500	2
30	2	3	6800	12500	2
30	2	1	3800	12500	2
30	1	2	3800	12500	2
30	2	1	3800	12500	2
40	2	1	2300	12500	2
50	2	1	8300	12500	2
40	1	1	5300	12500	2
30	2	1	3800	12500	2
50	2	2	10300	12500	2
40	1	2	6800	12500	2
40	2	4	5300	12500	2
30	1	1	6800	12500	2
65	1	3	6800	12500	2
30	2	4	6800	12500	2
40	2	1	3800	12500	2
30	1	3	2300	12500	2
40	2	1	5300	12500	2
30	2	3	2300	12500	2
30	2	3	2300	12500	2
30	1	1	10300	12500	2
30	1	1	6800	12500	2
50	2	4	6800	12500	2
21	1	1	1500	12500	2
40	2	2	2300	12500	2
60	2	5	12000	12500	2
50	1	4	1500	12500	2
40	2	3	6800	12500	2
40	1	2	5300	12500	2
60	1	1	2300	12500	2
50	2	2	6800	12500	2
40	2	1	2300	12500	2
50	2	4	5300	12500	2
30	2	3	8300	12500	2
30	2	1	5300	12500	2
65	1	1	3800	12500	2
30	2	3	3800	12500	2
30	2	2	1500	12500	2
40	2	1	6800	12500	2
40	2	2	5300	12500	2
30	1	3	5300	12500	2
50	2	2	2300	12500	2
30	2	1	5300	12500	2
30	1	1	8300	12500	2
30	1	1	5300	12500	2
30	2	3	3800	12500	2
30	2	1	10300	12500	2
60	2	5	5300	12500	2
30	2	1	6800	12500	2
50	2	4	3800	12500	2
30	1	1	2300	12500	2
30	2	3	5300	12500	2
30	2	3	5300	12500	2
65	1	4	3800	12500	2
50	1	4	3800	12500	2
50	2	2	8300	12500	2
50	1	3	3800	12500	2
40	1	1	2300	12500	2
40	1	3	2300	12500	2
50	2	1	5300	12500	2
30	1	1	3800	12500	2
30	1	1	3800	12500	2
60	1	2	2300	12500	2
50	2	2	5300	12500	2
30	2	1	10300	12500	2
30	1	1	3800	12500	2
40	2	1	2300	12500	2
50	2	3	5300	12500	2
21	2	3	2300	12500	2
21	2	3	2300	12500	2
21	2	3	2300	12500	2
21	2	3	2300	12500	2
21	2	3	2300	12500	2
21	2	3	2300	12500	2
30	1	1	6800	12500	2
30	1	1	3800	12500	2
50	2	2	6800	12500	2
30	2	3	3800	12500	2
30	2	3	3800	12500	2
21	1	1	2300	12500	2
30	1	2	1500	12500	2
40	2	2	3800	12500	2
60	1	1	5300	12500	2
21	1	1	3800	12500	2
21	1	1	3800	12500	2
30	1	1	2300	12500	2
30	2	1	3800	12500	2
21	2	1	2300	12500	2
30	1	1	2300	12500	2
30	1	1	3800	12500	2
30	2	3	1500	12500	2
30	1	1	5300	12500	2
30	2	3	1500	12500	2
30	1	1	3800	12500	2
30	2	1	3800	12500	2
50	2	2	2300	12500	2
50	2	2	2300	12500	2
50	1	4	12000	12500	2
50	2	2	5300	12500	2
50	2	3	8300	12500	2
40	1	2	5300	12500	2
21	1	1	1500	12500	2
60	1	1	3800	12500	2
60	1	1	3800	12500	2
40	2	2	5300	12500	2
21	2	1	3800	12500	2
50	2	2	12000	12500	2
60	2	4	5300	12500	2
60	2	4	5300	12500	2
21	2	1	3800	12500	2
65	2	2	10300	12500	2
65	2	4	8300	12500	2
60	1	2	10300	12500	2
50	2	4	10300	12500	2
60	1	2	5300	12500	2
50	2	2	5300	12500	2
50	2	2	8300	12500	2
40	2	5	10300	12500	2
40	2	2	6800	12500	2
21	2	1	1500	12500	2
30	1	2	1500	12500	2
40	2	1	2300	12500	2
21	2	1	3800	12500	2
40	2	3	5300	12500	2
60	2	4	12000	12500	2
65	1	1	2300	12500	2
50	2	4	8300	12500	2
30	2	1	3800	12500	2
40	2	1	6800	12500	2
50	2	2	10300	12500	2
40	1	1	5300	12500	2
40	2	2	8300	12500	2
30	1	2	1500	12500	2
65	1	5	5300	12500	2
50	2	2	8300	12500	2
60	2	2	5300	12500	2
65	2	1	5300	12500	2
60	2	2	5300	12500	2
60	1	2	5300	12500	2
50	1	2	5300	12500	2
50	1	4	6800	12500	2
50	1	3	6800	12500	2
30	2	2	5300	12500	2
21	2	2	5300	12500	2
50	1	4	6800	12500	2
40	2	4	6800	12500	2
30	2	3	5300	12500	2
40	1	1	2300	12500	2
50	2	2	10300	12500	2
60	2	4	8300	12500	2
40	2	2	8300	12500	2
40	2	2	8300	12500	2
40	2	2	3800	12500	2
40	1	3	12000	12500	2
40	1	4	10300	12500	2
40	1	1	2300	12500	2
30	1	2	3800	12500	2
50	2	2	3800	12500	2
30	1	3	5300	12500	2
30	1	3	2300	12500	2
60	1	5	3800	12500	2
30	1	2	2300	12500	2
50	2	2	6800	12500	2
50	1	2	5300	12500	2
50	1	3	6800	12500	2
30	1	1	3800	12500	2
50	2	2	6800	12500	2
40	1	2	2300	12500	2
50	2	1	1500	12500	2
40	1	2	3800	12500	2
30	1	4	8300	12500	2
30	2	1	6800	12500	2
40	1	3	10300	12500	2
30	1	3	5300	12500	2
30	2	3	3800	12500	2
60	2	2	6800	12500	2
60	1	1	8300	12500	2
65	1	3	12000	12500	2
40	2	2	3800	12500	2
21	2	2	3800	12500	2
30	1	2	6800	12500	2
30	2	2	3800	12500	2
21	2	2	1500	12500	2
21	2	1	5300	12500	2
21	1	3	3800	12500	2
30	1	1	3800	12500	2
65	1	2	10300	17500	3
40	2	5	12000	17500	3
50	1	2	5300	17500	3
60	2	2	5300	17500	3
60	2	2	5300	17500	3
30	2	2	2300	17500	3
50	2	2	10300	17500	3
65	1	2	3800	17500	3
30	2	2	5300	17500	3
30	2	2	5300	17500	3
21	2	2	10300	17500	3
60	2	2	6800	17500	3
50	2	2	10300	17500	3
65	1	5	1500	17500	3
60	2	3	3800	17500	3
50	1	2	2300	17500	3
50	2	2	2300	17500	3
50	2	2	8300	17500	3
21	1	1	2300	17500	3
40	2	3	2300	17500	3
50	1	2	3800	17500	3
30	2	5	1500	17500	3
50	1	1	5300	17500	3
50	1	1	5300	17500	3
21	1	1	5300	17500	3
40	2	2	6800	17500	3
50	2	2	10300	17500	3
